wavelength_nm,pct_reflect
595.0,0.16489865737575993
596.0,0.1649265540920588
597.0,0.1651495042328514
598.0,0.16547038087446186
599.0,0.16576014194051888
600.0,0.16589164456684574
601.0,0.16588181539438546
602.0,0.16586514300197497
603.0,0.16592038305849965
604.0,0.16603589356207718
605.0,0.1662137669001594
606.0,0.16643080867359075
607.0,0.1667665813609155
608.0,0.16745828955179648
609.0,0.1697146312852216
610.0,0.17331907144918401
611.0,0.17681894763545034
612.0,0.1765680062351848
613.0,0.17416572132333819
614.0,0.17156398156030916
615.0,0.1703297816691352
616.0,0.16951047784068984
617.0,0.16898315019680432
618.0,0.16879059601037982
619.0,0.1689146019200397
620.0,0.16908305430548895
621.0,0.16917129970425268
622.0,0.1691707431648279
623.0,0.16913924047279869
624.0,0.16910556581011868
625.0,0.1690815720765973
626.0,0.16905824365358585
627.0,0.16911148752539187
628.0,0.1692510457195687
629.0,0.16948256478615775
630.0,0.1699292745958206
631.0,0.17008580525110176
632.0,0.16983448086274677
633.0,0.16937731464651046
634.0,0.16917000146776956
635.0,0.1691614742846747
636.0,0.16923449915584982
637.0,0.169289401740157
638.0,0.16935821498308468
639.0,0.16943922776403453
640.0,0.1695258053952844
641.0,0.1696204016174767
642.0,0.1696871663450734
643.0,0.1697557149695134
644.0,0.16988564656675226
645.0,0.169998722241082
646.0,0.17006163705538702
647.0,0.1701022896812785
648.0,0.17022885825587294
649.0,0.1704258196471951
650.0,0.1706155028074813
651.0,0.1707179301546822
652.0,0.1707112377694002
653.0,0.17069919396818645
654.0,0.17071370145489476
655.0,0.17073906446925732
656.0,0.17080828006834342
657.0,0.17087134741009657
658.0,0.17091227733027964
659.0,0.17097942032937366
660.0,0.17103930989020785
661.0,0.1711304959609868
662.0,0.1712690691542418
663.0,0.1713388109925211
664.0,0.1713453083416826
665.0,0.17135117209708778
666.0,0.1714343398514469
667.0,0.17148949984244252
668.0,0.17153084710260924
669.0,0.17158224390214835
670.0,0.17166175466585468
671.0,0.17173451381246158
672.0,0.17178991375603314
673.0,0.17183693239157272
674.0,0.1719237674960706
675.0,0.17199883067206234
676.0,0.17206145659076919
677.0,0.1721351087759786
678.0,0.17219091892870808
679.0,0.1722475310327059
680.0,0.1723091491009166
681.0,0.17235660343343967
682.0,0.17242153181136177
683.0,0.17249711609226606
684.0,0.17257111212194506
685.0,0.17263699245116546
686.0,0.17276180603828792
687.0,0.17290307876752334
688.0,0.17297164433715725
689.0,0.17295989129927034
690.0,0.17294092605714548
691.0,0.1729654826027603
692.0,0.173047052809978
693.0,0.17314018215067475
694.0,0.17320420011252247
695.0,0.17322149167212414
696.0,0.17321748677249685
697.0,0.17323230397395623
698.0,0.17325997159111
699.0,0.17328027066945623
700.0,0.17331927960859095
701.0,0.17335020332077217
702.0,0.17337264974763197
703.0,0.17341473172705507
704.0,0.1735143138048407
705.0,0.17366938177722738
706.0,0.17384751959568637
707.0,0.1739781079795521
708.0,0.17408011632891154
709.0,0.17407130630450124
710.0,0.1739130730702722
711.0,0.1738602368822109
712.0,0.17386154728648065
713.0,0.17379156735765638
714.0,0.17352385463801917
715.0,0.1733779840899432
716.0,0.17331116761239537
717.0,0.17325824708392473
718.0,0.17319935675023274
719.0,0.17314679242211864
720.0,0.17309833738568017
721.0,0.17304576570214084
722.0,0.17296948178908603
723.0,0.17291017156138244
724.0,0.17286644832177211
725.0,0.1728117149902193
726.0,0.17272126579337868
727.0,0.1726173487303487
728.0,0.17250744184080263
729.0,0.17237848732161873
730.0,0.17222985232211474
731.0,0.1720746975471522
732.0,0.17192534139225585
733.0,0.17178507996578543
734.0,0.1716531363473938
735.0,0.17153165488453467
736.0,0.17142566127780004
737.0,0.17134851883763014
738.0,0.17128339834506
739.0,0.17123572152342378
740.0,0.17122503397976443
741.0,0.17122895678832378
742.0,0.17123696240505104
743.0,0.17124449826597846
744.0,0.1712532410336476
745.0,0.17126847787437807
746.0,0.17128269799549192
747.0,0.17129579432799688
748.0,0.1713395044958807
749.0,0.1713880313943772
750.0,0.17143101356217544
751.0,0.17146533192725089
752.0,0.17148362549338259
753.0,0.1714986902153151
754.0,0.17152705642998115
755.0,0.17158330027596874
756.0,0.1716319450065599
757.0,0.17168963095411494
758.0,0.1717575977406953
759.0,0.17179542446651105
760.0,0.17183358697289675
761.0,0.17188593056653367
762.0,0.1719488894848583
763.0,0.1719763570700043
764.0,0.17202733235568093
765.0,0.17209148244865602
766.0,0.17213027106128942
767.0,0.17217971335405566
768.0,0.1722317395249292
769.0,0.1722864467364548
770.0,0.1723534328403973
771.0,0.1724154941739791
772.0,0.17247519981671058
773.0,0.17254049008144118
774.0,0.17262227733590915
775.0,0.17271175662432486
776.0,0.17279958871165177
777.0,0.17287876262164845
778.0,0.17294961476159265
779.0,0.17301741745731483
780.0,0.1730910961840674
781.0,0.17317648427034552
782.0,0.17325472116866453
783.0,0.1733347637050483
784.0,0.1734180532094829
785.0,0.17349738920829869
786.0,0.17356047713747433
787.0,0.17363524323442578
788.0,0.17372185470962892
789.0,0.17376927765876152
790.0,0.17386134324907307
791.0,0.17397592280389995
792.0,0.17407181892829832
793.0,0.17413131313898791
794.0,0.17420515596485753
795.0,0.17428829219226438
796.0,0.17436018572564613
797.0,0.17444567151094129
798.0,0.17451527517951962
799.0,0.1745797330341188
800.0,0.1746710786828413
801.0,0.17474686829066272
802.0,0.1748259183471147
803.0,0.17490638169849307
804.0,0.1749577944923503
805.0,0.1749899572675141
806.0,0.17503377642420584
807.0,0.1750960304791939
808.0,0.1751318459767963
809.0,0.17516865220456018
810.0,0.17521503921886042
811.0,0.17526767289560102
812.0,0.175303611733342
813.0,0.17534345526857686
814.0,0.17537176498706306
815.0,0.1753670684626494
816.0,0.1753559070256854
817.0,0.17534803083218697
818.0,0.17534927973374653
819.0,0.1753574038526828
820.0,0.17533777936432032
821.0,0.17529073709339366
822.0,0.17523043022828044
823.0,0.17517884206204673
824.0,0.17512699978987334
825.0,0.17503927147815704
826.0,0.1749059800473875
827.0,0.1747661681273614
828.0,0.17460434289930513
829.0,0.174421997486577
830.0,0.1742326224974438
831.0,0.1740669200575824
832.0,0.17392226665983718
833.0,0.17377991902223228
834.0,0.17363771658266652
835.0,0.17357826158330575
836.0,0.17353905181891924
837.0,0.1734919511711932
838.0,0.1734350719116181
839.0,0.17338984864828696
840.0,0.17335894913328853
841.0,0.17333607801444104
842.0,0.17331132100476535
843.0,0.17329744864930754
844.0,0.173288689270371
845.0,0.17327669570069718
846.0,0.1732554128966884
847.0,0.17325366213994314
848.0,0.17324881726841276
849.0,0.1732321806736228
850.0,0.1732267510298069
851.0,0.17321822850994958
852.0,0.17322328108407645
853.0,0.1732385013445428
854.0,0.17320820802655473
855.0,0.17321571115695789
856.0,0.17322878900264876
857.0,0.17321257938338447
858.0,0.17322184014003766
859.0,0.17320647256962127
860.0,0.1731993614706902
861.0,0.173232897086281
862.0,0.17323020528215574
863.0,0.17320663064271813
864.0,0.1731699354292374
865.0,0.17312924953617975
866.0,0.17311056672797281
867.0,0.17311138796332415
868.0,0.17310392827164095
869.0,0.1730619196316114
870.0,0.17305884507378463
871.0,0.17302172811550295
872.0,0.17296157565965592
873.0,0.172947033599344
874.0,0.1728995010248663
875.0,0.1728439330807094
876.0,0.1727921042014076
877.0,0.1727321344900995
878.0,0.17264967010152815
879.0,0.17258297082530827
880.0,0.17253023274157014
881.0,0.17244242673242213
882.0,0.1723856075565694
883.0,0.17234473142081025
884.0,0.1722895487645279
885.0,0.17219347052283268
886.0,0.17210344766064198
887.0,0.17203128456631578
888.0,0.17196473575330307
889.0,0.17186881555024666
890.0,0.17178937573682876
891.0,0.1717046339653211
892.0,0.17161733840712046
893.0,0.17160042556276575
894.0,0.17155383844483185
895.0,0.17146238331594313
896.0,0.1713572082788747
897.0,0.17131407064568682
898.0,0.1712280442961395
899.0,0.1711387461323575
900.0,0.1710823488059842
901.0,0.17098891077794948
902.0,0.17089474224211698
903.0,0.17083893705193615
904.0,0.17081485606567448
905.0,0.1707003963850003
906.0,0.17059520984439308
907.0,0.17049492239189457
908.0,0.17037446791818447
909.0,0.17024260373188405
910.0,0.1701334351679205
911.0,0.17000963696156735
912.0,0.1698384455399153
913.0,0.16967422574644334
914.0,0.16949744203119355
915.0,0.1692952597642528
916.0,0.16906511081299036
917.0,0.16882873658439218
918.0,0.1685799758436909
919.0,0.168294722115707
920.0,0.1679548794029058
921.0,0.16757726489251512
922.0,0.1672020987856074
923.0,0.16679356737046794
924.0,0.16631057016909417
925.0,0.16577418665761665
926.0,0.1652473369226094
927.0,0.16473064650598557
928.0,0.16418190483756223
929.0,0.1635146295604974
930.0,0.16286519699377824
931.0,0.1622184632590588
932.0,0.16152156783043625
933.0,0.16075832795972408
934.0,0.15997496359749874
935.0,0.15918634586976638
936.0,0.15838662623937916
937.0,0.1575506682038643
938.0,0.15673910992748852
939.0,0.15587621191102966
940.0,0.15490940465947997
941.0,0.15391398041934104
942.0,0.15292211446920495
943.0,0.1519640233640515
944.0,0.15100380016749862
945.0,0.14990787462455937
946.0,0.14868619454413828
947.0,0.14740530961366755
948.0,0.14611702366542814
949.0,0.1448154235051618
950.0,0.14345833980976502
951.0,0.1420595317206139
952.0,0.14066797955609894
953.0,0.13935542866333342
954.0,0.13809137393337895
955.0,0.1368811196846981
956.0,0.13570635071826115
957.0,0.13453182204899425
958.0,0.13352629608393185
959.0,0.1326870967425688
960.0,0.13195002364312855
961.0,0.13124743500930736
962.0,0.13071417163040877
963.0,0.13027656240837052
964.0,0.12989186096851593
965.0,0.12956202411602377
966.0,0.12930281479444897
967.0,0.12903765561205893
968.0,0.1288313519405763
969.0,0.12876594546679956
970.0,0.12860042860403761
971.0,0.12849541244546192
972.0,0.1284264474263643
973.0,0.1283138624836735
974.0,0.12820879781256425
975.0,0.12820927010292274
976.0,0.1282432146770814
977.0,0.12823853488279355
978.0,0.12828109058835296
979.0,0.12840681066645465
980.0,0.12850274662688854
981.0,0.1285397111348698
982.0,0.1286937976230063
983.0,0.12893771226042497
984.0,0.12916706467808425
985.0,0.1293713501728348
986.0,0.12965906033618557
987.0,0.12991784611428692
988.0,0.13017343025874362
989.0,0.13048489440971384
990.0,0.13088022756489298
991.0,0.13114252063499932
992.0,0.131519054920176
993.0,0.13195537860304865
994.0,0.1322819920540087
995.0,0.13272720209088962
996.0,0.1330512541944562
997.0,0.13343271034599463
998.0,0.13400685746685148
999.0,0.13435797388077342
1000.0,0.13472039828869878
1001.0,0.1331907651670209
1002.0,0.13363740693175535
1003.0,0.134099869271671
1004.0,0.13455021216934812
1005.0,0.13502363332138023
1006.0,0.13551689795738756
1007.0,0.13601562266902797
1008.0,0.13650593830956886
1009.0,0.13703227897789944
1010.0,0.13760152907633424
1011.0,0.138145751983577
1012.0,0.1386911269124783
1013.0,0.1392478438000107
1014.0,0.13980088425280882
1015.0,0.1403552062941972
1016.0,0.14091631743810754
1017.0,0.14149773836166235
1018.0,0.1420642141887216
1019.0,0.14260684017009484
1020.0,0.14319169759066414
1021.0,0.14380446213405965
1022.0,0.14439889639468556
1023.0,0.14501405759664904
1024.0,0.1456092335745945
1025.0,0.14617579483886933
1026.0,0.1467656236245467
1027.0,0.14737462207980975
1028.0,0.1479655300180187
1029.0,0.14855801529137405
1030.0,0.149151756978026
1031.0,0.14972072065230393
1032.0,0.1502793952603169
1033.0,0.15082829765281455
1034.0,0.15136263365528588
1035.0,0.1519045899133932
1036.0,0.1524467502527334
1037.0,0.15297286009094047
1038.0,0.15350452630252656
1039.0,0.1540139400831103
1040.0,0.15449841301472683
1041.0,0.15498317183160792
1042.0,0.15547258126923189
1043.0,0.15593830505597187
1044.0,0.15637003350716586
1045.0,0.15677933442796654
1046.0,0.15718171432802663
1047.0,0.15756706244238222
1048.0,0.1579488451730783
1049.0,0.15833096999761898
1050.0,0.15867900744928992
1051.0,0.15899649669703497
1052.0,0.15930800019422706
1053.0,0.15960223907186227
1054.0,0.15987767815158244
1055.0,0.1601393013579653
1056.0,0.16038564373979577
1057.0,0.16061361132866425
1058.0,0.16082911804360278
1059.0,0.1610351953763703
1060.0,0.16119922687534916
1061.0,0.16132819185788702
1062.0,0.1614643260931998
1063.0,0.16159518313884527
1064.0,0.16170122881461885
1065.0,0.1617846169208459
1066.0,0.16185287984252003
1067.0,0.16190211842293828
1068.0,0.16192744548168456
1069.0,0.16194112841275993
1070.0,0.16194547478289728
1071.0,0.16193099315225387
1072.0,0.16189545421762214
1073.0,0.1618502226200266
1074.0,0.16179609501396514
1075.0,0.161737365988511
1076.0,0.16167277610912675
1077.0,0.16155258602138084
1078.0,0.16141943100741266
1079.0,0.16127931869297382
1080.0,0.1611027764856912
1081.0,0.16093727323646062
1082.0,0.1607596275387625
1083.0,0.16057366521956973
1084.0,0.16037298282993262
1085.0,0.16016796792037638
1086.0,0.15994749430814484
1087.0,0.15970804621583065
1088.0,0.159447004543356
1089.0,0.15916118466198012
1090.0,0.1588603926915695
1091.0,0.15855642197400427
1092.0,0.1582462664403239
1093.0,0.15793938471188979
1094.0,0.15763198545721735
1095.0,0.15730536912025098
1096.0,0.1569731363003211
1097.0,0.15663911377783638
1098.0,0.1562960747156518
1099.0,0.15595394691114392
1100.0,0.15560978752426852
1101.0,0.1552663063049806
1102.0,0.15492019740565452
1103.0,0.15457048743245042
1104.0,0.15421432868437637
1105.0,0.153864039713394
1106.0,0.15351134321358928
1107.0,0.15316193945346873
1108.0,0.1528226292559772
1109.0,0.1524694313819796
1110.0,0.15211690422579063
1111.0,0.15175606072917658
1112.0,0.1513844105871737
1113.0,0.15103134576690247
1114.0,0.1506499141539816
1115.0,0.1502576949892595
1116.0,0.14984244245325487
1117.0,0.1494124103081665
1118.0,0.14893238643883813
1119.0,0.1484223280012024
1120.0,0.14787777896941853
1121.0,0.14728340180391733
1122.0,0.1466429069182428
1123.0,0.14593383143487154
1124.0,0.14516071568395236
1125.0,0.14430798768835887
1126.0,0.14336281743581064
1127.0,0.14233420167490474
1128.0,0.14119734538766912
1129.0,0.13995077420742766
1130.0,0.13861692651374966
1131.0,0.13719284909348178
1132.0,0.13565306635375626
1133.0,0.13399609771882387
1134.0,0.13225362422025005
1135.0,0.13040233705563486
1136.0,0.12848764510944516
1137.0,0.12651544531790118
1138.0,0.12450412448506967
1139.0,0.12249761796927694
1140.0,0.1204381916456051
1141.0,0.11839531954582226
1142.0,0.1164111515617654
1143.0,0.11443596001352972
1144.0,0.11255690535067361
1145.0,0.11076269810456318
1146.0,0.10902345165473558
1147.0,0.1074069116479034
1148.0,0.10586834523568547
1149.0,0.1044510641949404
1150.0,0.10313901027620699
1151.0,0.10196424475802482
1152.0,0.10088393248566328
1153.0,0.09991380894769412
1154.0,0.09904431244485129
1155.0,0.09827115493521715
1156.0,0.09759639834409801
1157.0,0.09699452540140087
1158.0,0.09647088057470639
1159.0,0.09601647718185685
1160.0,0.09561904375131944
1161.0,0.09527506040897242
1162.0,0.09496259249489925
1163.0,0.09470215671438684
1164.0,0.09446892721892955
1165.0,0.09427767591321053
1166.0,0.09409653820196816
1167.0,0.09394566539361397
1168.0,0.0938177491545681
1169.0,0.0936966140137681
1170.0,0.09358777829807945
1171.0,0.09349721977259659
1172.0,0.09341522872401546
1173.0,0.09333022196515048
1174.0,0.09324218063568883
1175.0,0.09316317903321772
1176.0,0.09309387536824754
1177.0,0.09302787256007135
1178.0,0.0929513534542074
1179.0,0.09286764390121077
1180.0,0.09277035038734356
1181.0,0.0926863218039478
1182.0,0.09260399848260119
1183.0,0.09251719481594793
1184.0,0.09243134714021664
1185.0,0.09234751411148473
1186.0,0.09225155626998299
1187.0,0.09217468063725627
1188.0,0.09209881248105202
1189.0,0.09202509846716533
1190.0,0.09196633918900439
1191.0,0.09190826391979467
1192.0,0.09186190826134016
1193.0,0.09183211749113088
1194.0,0.09179730074912794
1195.0,0.09176514735455558
1196.0,0.09175009719384283
1197.0,0.09174536934907045
1198.0,0.0917542215243587
1199.0,0.09177793721266406
1200.0,0.09181046523628654
1201.0,0.09185940850749842
1202.0,0.09190897917953612
1203.0,0.09197191633924261
1204.0,0.0920279084613886
1205.0,0.09207933690517334
1206.0,0.09213809218352292
1207.0,0.09220932089313082
1208.0,0.09229170734126158
1209.0,0.09238177218948687
1210.0,0.09247837431700176
1211.0,0.09256951355133763
1212.0,0.0926603783690076
1213.0,0.0927637421109649
1214.0,0.092882399750207
1215.0,0.09298805734484282
1216.0,0.09309145422206758
1217.0,0.09320143385880547
1218.0,0.09330764679327304
1219.0,0.09341814745466888
1220.0,0.09353830299085988
1221.0,0.09365623294029032
1222.0,0.09376982912984917
1223.0,0.09389148860542329
1224.0,0.09401763105649212
1225.0,0.0941479520088571
1226.0,0.09428863310821765
1227.0,0.09441936383258374
1228.0,0.09454719951173447
1229.0,0.09468728504058627
1230.0,0.09484008929055227
1231.0,0.09498388569650737
1232.0,0.09512336418847105
1233.0,0.095266073496814
1234.0,0.09540812672804604
1235.0,0.0955378787357779
1236.0,0.09567768723992975
1237.0,0.09582864788601421
1238.0,0.09597292793677066
1239.0,0.09611355860355109
1240.0,0.09625652218258966
1241.0,0.09640317585262417
1242.0,0.09654589054613157
1243.0,0.09668748663428889
1244.0,0.09682620410904998
1245.0,0.09696184607472381
1246.0,0.0970936384348518
1247.0,0.09723253272598231
1248.0,0.0973787657211508
1249.0,0.09752388489429761
1250.0,0.0976630162846793
1251.0,0.09779057220039251
1252.0,0.09790325065134622
1253.0,0.09802449670973401
1254.0,0.09813895795063726
1255.0,0.09826179777435089
1256.0,0.09839787106219834
1257.0,0.09851658178717106
1258.0,0.09863138513266718
1259.0,0.09873976019781036
1260.0,0.09884167083672343
1261.0,0.09893393225991791
1262.0,0.09902176459400579
1263.0,0.09910018978831282
1264.0,0.09916461658535809
1265.0,0.09922493008381168
1266.0,0.09929329989921726
1267.0,0.09933233333892293
1268.0,0.09935578294658465
1269.0,0.09936380577628318
1270.0,0.09935069335911194
1271.0,0.09930870167225182
1272.0,0.09926719960497682
1273.0,0.0992197236182213
1274.0,0.09914582842356807
1275.0,0.09905946442010016
1276.0,0.09894664607691059
1277.0,0.09880913684557824
1278.0,0.09865391278458761
1279.0,0.09847958061977484
1280.0,0.09828627052559376
1281.0,0.09807299853956836
1282.0,0.09783957645626858
1283.0,0.09758921728774117
1284.0,0.0973138918069859
1285.0,0.09700866237590927
1286.0,0.09669619915477679
1287.0,0.09637616638991814
1288.0,0.09602581172090717
1289.0,0.09565754314783438
1290.0,0.09526714532155452
1291.0,0.09485865349968055
1292.0,0.0944163327559845
1293.0,0.09397756000868696
1294.0,0.0935350547537439
1295.0,0.09306622753261624
1296.0,0.09258560814864303
1297.0,0.09207949487245697
1298.0,0.09154238258245752
1299.0,0.09100954653801976
1300.0,0.09046556990273118
1301.0,0.08990672356584019
1302.0,0.08934151678274144
1303.0,0.08876419186927093
1304.0,0.0881704961864688
1305.0,0.08756779689601372
1306.0,0.0869571052571582
1307.0,0.08633822064115605
1308.0,0.08570519901939536
1309.0,0.08506740130896583
1310.0,0.0844207640952071
1311.0,0.08377459799745185
1312.0,0.08313475474389777
1313.0,0.08247449860976987
1314.0,0.081804122939498
1315.0,0.08112602812128483
1316.0,0.08044797804934578
1317.0,0.07975124568592662
1318.0,0.07906870591065344
1319.0,0.07839640744969902
1320.0,0.07771732356211088
1321.0,0.07703339984606579
1322.0,0.0763546615215011
1323.0,0.07566869604437838
1324.0,0.07500614669799875
1325.0,0.07435511227325398
1326.0,0.07370815510522537
1327.0,0.0730715015956
1328.0,0.07244816817657435
1329.0,0.07182828039300503
1330.0,0.07122291398500055
1331.0,0.07062465703070558
1332.0,0.07005516155350532
1333.0,0.06949665535291286
1334.0,0.06896426581566205
1335.0,0.06846621919298486
1336.0,0.0679802853330993
1337.0,0.06751545556684228
1338.0,0.06705794815047045
1339.0,0.06662141399063912
1340.0,0.06619770157210998
1341.0,0.06580345808158121
1342.0,0.06543070303133387
1343.0,0.06507222580216829
1344.0,0.06473387927127158
1345.0,0.0644168325556052
1346.0,0.06411125356710344
1347.0,0.06383327246348701
1348.0,0.06358713714190926
1349.0,0.06334689640993642
1350.0,0.06312282892949228
1351.0,0.06291116727653612
1352.0,0.0627124453032267
1353.0,0.06252645366360134
1354.0,0.06236468173405457
1355.0,0.062194319154090516
1356.0,0.062032073707007224
1357.0,0.061868465950882905
1358.0,0.061703569396470745
1359.0,0.06153807640451628
1360.0,0.06138375130401193
1361.0,0.061214793983287094
1362.0,0.06105038725919658
1363.0,0.06086183974328166
1364.0,0.060653481989940694
1365.0,0.06043986143100679
1366.0,0.06021055135460696
1367.0,0.05996461032678062
1368.0,0.05970735511949557
1369.0,0.05944070576208811
1370.0,0.05916167014255205
1371.0,0.058868064052962944
1372.0,0.05856280375769432
1373.0,0.05824461698473837
1374.0,0.05792112713011577
1375.0,0.05758488421140107
1376.0,0.05723830670205553
1377.0,0.05688011907400195
1378.0,0.05651837863745443
1379.0,0.056135539461230254
1380.0,0.05576429356616254
1381.0,0.05539090113308962
1382.0,0.05502715360599784
1383.0,0.05466702278614459
1384.0,0.05431538889614729
1385.0,0.05396352921930915
1386.0,0.05363477936458858
1387.0,0.05331224516939806
1388.0,0.05301518477682226
1389.0,0.05274048046778221
1390.0,0.0524861904157768
1391.0,0.05225438658188371
1392.0,0.052038452422577854
1393.0,0.05184091690190307
